dt_iso,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all
2017-03-31 09:00:00 +0000 UTC,15.6,14.64,16.2,1018,94,2.87,132,15
2017-03-31 10:00:00 +0000 UTC,17.69,15.84,18.38,1019,78,3.07,129,21
2017-03-31 11:00:00 +0000 UTC,18.6,17.96,19.22,1020,77,3.52,129,13
2017-03-31 12:00:00 +0000 UTC,19.14,18.79,19.77,1020,77,4.06,126,7
2017-03-31 13:00:00 +0000 UTC,19.51,19.12,20.84,1020,77,4.23,124,9
2017-03-31 14:00:00 +0000 UTC,20.24,19.9,22.34,1020,77,4.22,120,12
2017-03-31 15:00:00 +0000 UTC,22.92,22.6,23.15,1019,60,4.06,118,32
2017-03-31 16:00:00 +0000 UTC,23.35,23,23.51,1019,57,3.91,122,54
2017-03-31 17:00:00 +0000 UTC,23.84,23.78,23.96,1018,56,3.88,128,64
2017-03-31 18:00:00 +0000 UTC,23.53,23.05,24.76,1018,56,4.29,134,95
2017-03-31 19:00:00 +0000 UTC,23.12,22.76,23.76,1018,58,4.77,134,95
2017-03-31 20:00:00 +0000 UTC,22.05,21.69,22.86,1018,64,5.01,135,15
2017-03-31 21:00:00 +0000 UTC,20.64,19.24,21.18,1019,71,5.26,134,8
2017-03-31 22:00:00 +0000 UTC,17.58,17.37,17.84,1020,86,5.45,132,8
2017-03-31 23:00:00 +0000 UTC,17.12,16.84,17.48,1021,87,5.35,131,8
2017-04-01 00:00:00 +0000 UTC,16.73,16.46,16.84,1021,86,5.16,132,2
2017-04-01 01:00:00 +0000 UTC,17.11,15.86,17.68,1021,82,4.75,134,2
2017-04-01 02:00:00 +0000 UTC,16.91,15.46,17.56,1021,80,4.4,136,2
2017-04-01 03:00:00 +0000 UTC,15.18,15.07,15.46,1021,90,4.35,136,11
2017-04-01 04:00:00 +0000 UTC,15.02,14.86,15.19,1021,91,4.29,136,13
2017-04-01 05:00:00 +0000 UTC,14.92,14.5,15.7,1020,92,4.33,132,42
2017-04-01 06:00:00 +0000 UTC,15.43,14.95,16.24,1020,91,4.09,129,84
2017-04-01 07:00:00 +0000 UTC,15.75,15.3,16.53,1020,89,4,127,86
2017-04-01 08:00:00 +0000 UTC,15.64,15.26,16.34,1019,89,3.77,127,99
2017-04-01 09:00:00 +0000 UTC,15.64,15.36,15.9,1020,89,3.46,126,95
2017-04-01 10:00:00 +0000 UTC,18.21,16.24,18.9,1020,80,4.68,126,85
2017-04-01 11:00:00 +0000 UTC,18.02,17.26,18.74,1021,82,4.97,126,56
2017-04-01 12:00:00 +0000 UTC,18.94,18.66,19.84,1021,80,5.86,122,93
2017-04-01 13:00:00 +0000 UTC,18.63,18.28,20.86,1021,82,5.71,120,100
2017-04-01 14:00:00 +0000 UTC,19.06,18.52,22.26,1021,83,4.99,118,100
2017-04-01 15:00:00 +0000 UTC,22.66,22.28,23.36,1020,64,4.97,117,82
2017-04-01 16:00:00 +0000 UTC,22.54,22.14,22.88,1020,65,5.01,118,99
2017-04-01 17:00:00 +0000 UTC,22.77,22.34,23.17,1019,66,5.28,123,100
2017-04-01 18:00:00 +0000 UTC,23.24,20.24,24.76,1019,65,5.11,126,97
2017-04-01 19:00:00 +0000 UTC,22.73,20.14,24.76,1019,66,5.21,128,63
2017-04-01 20:00:00 +0000 UTC,22.04,20.14,22.96,1019,69,5.23,130,34
2017-04-01 21:00:00 +0000 UTC,20.66,20.36,21.02,1019,74,4.92,130,29
2017-04-01 22:00:00 +0000 UTC,17.53,17.32,17.73,1020,86,4.37,130,12
2017-04-01 23:00:00 +0000 UTC,17.33,16.74,18.26,1021,88,4.34,130,14
2017-04-02 00:00:00 +0000 UTC,17.3,16.34,17.86,1021,88,4.23,130,18
2017-04-02 01:00:00 +0000 UTC,17.61,16.14,18.36,1021,87,3.99,131,25
2017-04-02 02:00:00 +0000 UTC,17.09,15.86,17.81,1020,87,3.84,132,22
2017-04-02 03:00:00 +0000 UTC,15.94,15.58,16.65,1020,94,3.89,133,21
2017-04-02 04:00:00 +0000 UTC,15.9,15.5,16.84,1019,93,4.02,133,47
2017-04-02 05:00:00 +0000 UTC,15.95,15.48,17.14,1019,92,4.05,130,79
2017-04-02 06:00:00 +0000 UTC,15.79,15.29,16.84,1018,91,3.85,127,88
2017-04-02 07:00:00 +0000 UTC,16.16,15.76,16.86,1018,89,3.6,127,94
2017-04-02 08:00:00 +0000 UTC,16.16,15.91,16.7,1018,90,3.8,128,90
2017-04-02 09:00:00 +0000 UTC,16.35,16.28,16.46,1018,90,3.52,128,99
2017-04-02 10:00:00 +0000 UTC,18.23,16.14,18.77,1019,81,3.31,128,98
2017-04-02 11:00:00 +0000 UTC,18.73,18.53,19.23,1019,81,4.65,125,100
2017-04-02 12:00:00 +0000 UTC,19.33,19.07,20.64,1019,82,4.58,117,99
2017-04-02 13:00:00 +0000 UTC,19.34,19.01,20.24,1019,83,4.33,105,88
2017-04-02 14:00:00 +0000 UTC,20.62,20.01,23.76,1018,81,4.36,100,92
2017-04-02 15:00:00 +0000 UTC,24.69,23.64,25.36,1018,55,4.39,102,91
2017-04-02 16:00:00 +0000 UTC,25.13,24.62,26.36,1016,54,4.12,105,73
2017-04-02 17:00:00 +0000 UTC,25.55,25.05,26.03,1016,54,3.84,108,73
2017-04-02 18:00:00 +0000 UTC,25.78,25.26,26.14,1015,53,3.57,110,78
2017-04-02 19:00:00 +0000 UTC,25.89,24.96,26.16,1014,50,3.55,113,71
2017-04-02 20:00:00 +0000 UTC,24.73,24.26,25.01,1014,52,3.53,124,20
2017-04-02 21:00:00 +0000 UTC,23.41,22.86,23.87,1014,62,3.64,135,1
2017-04-02 22:00:00 +0000 UTC,20.72,19.84,21.46,1015,79,3.8,132,1
2017-04-02 23:00:00 +0000 UTC,19.9,19.58,20.26,1016,84,3.89,129,1
2017-04-03 00:00:00 +0000 UTC,19.1,18.14,19.43,1017,86,3.73,125,5
2017-04-03 01:00:00 +0000 UTC,18.74,17.64,19.31,1017,88,3.66,127,21
2017-04-03 02:00:00 +0000 UTC,18.82,17.34,19.46,1017,87,3.53,131,60
2017-04-03 03:00:00 +0000 UTC,17.91,17.14,18.54,1017,94,3.51,132,90
2017-04-03 04:00:00 +0000 UTC,18.09,16.64,18.73,1017,93,3.24,129,97
2017-04-03 05:00:00 +0000 UTC,18.03,16.14,18.75,1016,93,3.3,120,78
2017-04-03 06:00:00 +0000 UTC,16.85,15.84,17.47,1017,94,3.35,115,97
2017-04-03 07:00:00 +0000 UTC,16.8,16.71,16.89,1016,92,2.81,114,95
2017-04-03 08:00:00 +0000 UTC,17.29,16.46,17.9,1016,91,2.64,116,100
2017-04-03 09:00:00 +0000 UTC,17.65,16.14,18.35,1016,92,2.86,115,99
2017-04-03 10:00:00 +0000 UTC,19.27,16.76,19.94,1017,82,2.91,121,96
2017-04-03 11:00:00 +0000 UTC,19.29,17.76,19.96,1017,85,3.12,116,81
2017-04-03 12:00:00 +0000 UTC,19.65,19.29,21.34,1018,84,2.92,102,77
2017-04-03 13:00:00 +0000 UTC,20.7,20.3,22.14,1017,83,2.75,90,78
2017-04-03 14:00:00 +0000 UTC,21.36,20.92,23.76,1017,82,2.78,81,85
2017-04-03 15:00:00 +0000 UTC,26.45,24.64,27.08,1016,54,2.35,78,87
2017-04-03 16:00:00 +0000 UTC,27.26,26.14,27.73,1015,52,2.01,77,82
2017-04-03 17:00:00 +0000 UTC,27.81,27.53,28.27,1014,50,1.78,78,53
2017-04-03 18:00:00 +0000 UTC,27.9,26.84,28.38,1013,48,1.38,71,44
2017-04-03 19:00:00 +0000 UTC,27.95,26.64,28.45,1013,45,0.95,77,55
2017-04-03 20:00:00 +0000 UTC,27.59,25.76,27.92,1013,44,1.34,93,45
2017-04-03 21:00:00 +0000 UTC,25.27,23.74,25.67,1013,57,1.88,121,16
2017-04-03 22:00:00 +0000 UTC,21.49,21.03,22.96,1014,73,2.09,108,6
2017-04-03 23:00:00 +0000 UTC,21.12,20.14,22.76,1015,79,3.06,120,5
2017-04-04 00:00:00 +0000 UTC,20.1,19.24,20.96,1016,88,3.48,123,1
2017-04-04 01:00:00 +0000 UTC,19.64,18.64,19.98,1016,91,3.4,122,31
2017-04-04 02:00:00 +0000 UTC,19.41,19.17,19.9,1016,91,3.53,122,74
2017-04-04 03:00:00 +0000 UTC,18.44,17.64,19.03,1016,98,3.34,119,78
2017-04-04 04:00:00 +0000 UTC,18.51,17.14,19.09,1016,96,2.96,118,62
2017-04-04 05:00:00 +0000 UTC,18.15,16.84,18.64,1016,96,2.87,118,71
2017-04-04 06:00:00 +0000 UTC,17.72,16.34,18.26,1015,96,2.73,120,89
2017-04-04 07:00:00 +0000 UTC,17.95,16.64,18.47,1016,95,2.7,119,99
2017-04-04 08:00:00 +0000 UTC,17.7,16.84,18.24,1016,95,2.51,116,99
2017-04-04 09:00:00 +0000 UTC,17.37,16.64,17.92,1016,96,2.31,118,96
2017-04-04 10:00:00 +0000 UTC,19.31,17.36,20.06,1016,86,3.1,115,100
2017-04-04 11:00:00 +0000 UTC,19.43,18.96,21.36,1017,86,3.18,103,84
2017-04-04 12:00:00 +0000 UTC,19.94,19.43,22.46,1017,87,2.32,103,40
2017-04-04 13:00:00 +0000 UTC,20.51,19.66,25.46,1017,89,1.96,88,47
2017-04-04 14:00:00 +0000 UTC,21.77,20.84,27.86,1016,89,1.76,70,79
2017-04-04 15:00:00 +0000 UTC,26.75,26.14,27.36,1015,59,1.47,53,70
2017-04-04 16:00:00 +0000 UTC,27.43,27.07,27.86,1014,55,1.16,23,85
2017-04-04 17:00:00 +0000 UTC,26.89,26.49,27.86,1014,56,1.42,9,71
2017-04-04 18:00:00 +0000 UTC,27.51,27.08,28.76,1013,53,1.73,18,51
2017-04-04 19:00:00 +0000 UTC,27.48,27.13,28.36,1013,52,1.97,21,54
2017-04-04 20:00:00 +0000 UTC,27.56,26.84,28.19,1013,50,1.78,23,76
2017-04-04 21:00:00 +0000 UTC,25.08,24.7,25.86,1013,69,1.78,63,57
2017-04-04 22:00:00 +0000 UTC,21.94,21.66,24.64,1014,78,1.48,74,37
2017-04-04 23:00:00 +0000 UTC,22.23,21.82,23.86,1014,74,2.02,97,26
2017-04-05 00:00:00 +0000 UTC,21.81,21.49,22.13,1014,76,2.17,101,27
2017-04-05 01:00:00 +0000 UTC,21.38,21.03,21.71,1014,81,2.12,108,74
2017-04-05 02:00:00 +0000 UTC,20.97,20.34,21.41,1014,86,2.12,110,85
2017-04-05 03:00:00 +0000 UTC,19.86,19.54,20.4,1014,93,2.08,108,86
2017-04-05 04:00:00 +0000 UTC,19.63,19.34,20.3,1014,95,1.94,108,89
2017-04-05 05:00:00 +0000 UTC,19.63,19.14,21.36,1014,96,1.89,108,98
2017-04-05 06:00:00 +0000 UTC,19.21,18.14,19.81,1014,98,1.92,99,100
2017-04-05 07:00:00 +0000 UTC,19.24,17.74,19.87,1013,98,2.01,90,92
2017-04-05 08:00:00 +0000 UTC,19.2,17.34,22.26,1014,98,1.8,81,86
2017-04-05 09:00:00 +0000 UTC,18.59,17.14,19.24,1014,100,1.92,71,91
2017-04-05 10:00:00 +0000 UTC,20.38,16.84,22.46,1015,88,2.21,77,57
2017-04-05 11:00:00 +0000 UTC,21.64,18.14,23.46,1015,83,2.15,66,100
2017-04-05 12:00:00 +0000 UTC,22.64,20.34,24.46,1016,79,2.21,61,100
2017-04-05 13:00:00 +0000 UTC,23.97,23.31,24.28,1015,75,2.78,41,94
2017-04-05 14:00:00 +0000 UTC,25.15,24.74,25.46,1014,76,3.83,13,92
2017-04-05 15:00:00 +0000 UTC,27.95,26.68,28.7,1013,62,3.97,358,100
2017-04-05 16:00:00 +0000 UTC,28.5,26.96,29.05,1012,55,3.81,348,100
2017-04-05 17:00:00 +0000 UTC,27.63,27.23,28.38,1012,56,3.93,341,100
2017-04-05 18:00:00 +0000 UTC,28.17,26.64,28.72,1011,53,3.65,331,100
2017-04-05 19:00:00 +0000 UTC,28.69,26.74,29.22,1011,52,2.74,323,100
2017-04-05 20:00:00 +0000 UTC,28.06,26.14,28.59,1012,50,2.18,313,100
2017-04-05 21:00:00 +0000 UTC,26.45,22.14,26.93,1012,68,1.97,291,100
2017-04-05 22:00:00 +0000 UTC,24.03,20.34,24.74,1014,82,2.31,243,100
2017-04-05 23:00:00 +0000 UTC,23.3,20.14,23.98,1014,88,0.59,194,100
2017-04-06 00:00:00 +0000 UTC,23.09,20.14,23.65,1014,86,0.83,73,99
2017-04-06 01:00:00 +0000 UTC,22.85,20.14,23.31,1014,88,1.47,85,99
2017-04-06 02:00:00 +0000 UTC,22.77,20.14,23.3,1014,89,1.75,68,100
2017-04-06 03:00:00 +0000 UTC,21.81,21.24,22.1,1014,96,1.84,54,100
2017-04-06 04:00:00 +0000 UTC,21.69,20.34,21.95,1013,95,1.78,32,100
2017-04-06 05:00:00 +0000 UTC,21.49,20.14,21.71,1013,96,1.78,22,99
2017-04-06 06:00:00 +0000 UTC,20.99,20.24,21.24,1013,96,1.71,21,100
2017-04-06 07:00:00 +0000 UTC,20.42,19.95,20.59,1013,97,2.36,10,100
2017-04-06 08:00:00 +0000 UTC,19.94,19.5,20.26,1013,98,2.35,10,99
2017-04-06 09:00:00 +0000 UTC,19.74,19.45,20.46,1013,99,2.01,359,100
2017-04-06 10:00:00 +0000 UTC,20.27,19.84,20.76,1015,100,2.71,356,100
2017-04-06 11:00:00 +0000 UTC,19.63,19.42,20.96,1015,100,2.8,349,100
2017-04-06 12:00:00 +0000 UTC,19.73,19.45,20.96,1016,100,2.26,351,100
2017-04-06 13:00:00 +0000 UTC,20.08,19.88,20.96,1016,100,1.58,8,100
2017-04-06 14:00:00 +0000 UTC,20.24,20.04,20.64,1016,100,1.35,23,100
2017-04-06 15:00:00 +0000 UTC,21.2,20.99,21.5,1015,99,1.93,13,100
2017-04-06 16:00:00 +0000 UTC,21.64,21.35,22.46,1014,96,1.94,355,100
2017-04-06 17:00:00 +0000 UTC,22.18,21.67,24.46,1013,94,1.9,351,100
2017-04-06 18:00:00 +0000 UTC,22.93,22.33,25.96,1012,94,1.53,21,91
2017-04-06 19:00:00 +0000 UTC,24.25,23.89,24.46,1012,91,1.9,28,94
2017-04-06 20:00:00 +0000 UTC,23.86,22.34,25.26,1012,90,1.74,40,98
2017-04-06 21:00:00 +0000 UTC,22.65,21.86,22.91,1012,96,1.05,95,92
2017-04-06 22:00:00 +0000 UTC,21.26,20.99,21.84,1012,95,1.46,116,86
2017-04-06 23:00:00 +0000 UTC,21.2,20.46,21.77,1013,96,2.13,133,97
2017-04-07 00:00:00 +0000 UTC,20.76,20.52,21.3,1014,96,3.79,140,100
2017-04-07 01:00:00 +0000 UTC,21.05,20.74,21.49,1014,95,4.83,133,100
2017-04-07 02:00:00 +0000 UTC,20.37,18.34,20.74,1015,94,5.15,128,99
2017-04-07 03:00:00 +0000 UTC,19.94,18.34,20.36,1015,95,4.78,122,100
2017-04-07 04:00:00 +0000 UTC,19.75,18.34,20.22,1015,95,4.6,120,99
2017-04-07 05:00:00 +0000 UTC,19.87,18.34,20.34,1014,95,4.11,118,100
2017-04-07 06:00:00 +0000 UTC,19.69,18.34,20.16,1014,95,3.69,120,100
2017-04-07 07:00:00 +0000 UTC,19.81,18.34,20.26,1014,95,3.52,124,100
2017-04-07 08:00:00 +0000 UTC,19.71,18.34,20.11,1014,95,3.24,125,100
2017-04-07 09:00:00 +0000 UTC,19.23,18.34,19.66,1015,96,3.24,125,100
2017-04-07 10:00:00 +0000 UTC,19.48,18.64,19.9,1016,92,3.18,122,98
2017-04-07 11:00:00 +0000 UTC,19.6,19.14,20.07,1016,94,4.06,112,90
2017-04-07 12:00:00 +0000 UTC,20.09,19.34,20.71,1017,90,4.14,107,84
2017-04-07 13:00:00 +0000 UTC,20.2,19.81,21.26,1017,94,4.25,102,89
2017-04-07 14:00:00 +0000 UTC,20.63,20.02,22.36,1017,94,3.9,99,94
2017-04-07 15:00:00 +0000 UTC,22.77,22.24,23.34,1016,87,3.67,98,100
2017-04-07 16:00:00 +0000 UTC,23.43,22.14,24.06,1015,85,3.43,102,100
2017-04-07 17:00:00 +0000 UTC,23.62,21.14,24.06,1014,86,3.32,99,100
2017-04-07 18:00:00 +0000 UTC,23.08,22.14,23.56,1014,87,3.08,99,100
2017-04-07 19:00:00 +0000 UTC,23.24,21.84,23.62,1014,85,2.45,106,99
2017-04-07 20:00:00 +0000 UTC,23.07,21.64,23.4,1014,87,2.6,120,99
2017-04-07 21:00:00 +0000 UTC,22.34,20.84,22.65,1014,93,3.26,120,99
2017-04-07 22:00:00 +0000 UTC,22.18,20.34,22.38,1015,86,3.47,116,95
2017-04-07 23:00:00 +0000 UTC,21.56,20.24,21.77,1016,89,3.79,121,100
2017-04-08 00:00:00 +0000 UTC,21.39,20.14,21.71,1017,91,3.58,123,89
2017-04-08 01:00:00 +0000 UTC,20.97,20.7,21.38,1017,92,3.72,126,61
2017-04-08 02:00:00 +0000 UTC,20.69,19.64,21.14,1017,93,3.64,122,61
2017-04-08 03:00:00 +0000 UTC,20.37,19.84,20.84,1018,95,3.24,119,69
2017-04-08 04:00:00 +0000 UTC,20.03,19.84,20.14,1017,95,3.32,122,70
2017-04-08 05:00:00 +0000 UTC,19.79,19.47,20.28,1016,95,3.73,126,69
2017-04-08 06:00:00 +0000 UTC,19.95,19.64,20.43,1016,95,3.56,128,81
2017-04-08 07:00:00 +0000 UTC,20.15,19.8,20.66,1016,95,3.21,128,85
2017-04-08 08:00:00 +0000 UTC,20.19,19.82,20.69,1016,95,2.91,129,91
2017-04-08 09:00:00 +0000 UTC,20.3,19.84,20.83,1017,95,3.13,129,98
2017-04-08 10:00:00 +0000 UTC,21.24,19.84,21.78,1017,89,3,121,98
2017-04-08 11:00:00 +0000 UTC,21.62,20.84,22.25,1018,86,4.31,113,99
2017-04-08 12:00:00 +0000 UTC,21.62,21.19,22.76,1018,87,4.18,102,100
2017-04-08 13:00:00 +0000 UTC,22.19,21.73,24.34,1018,86,3.83,93,100
2017-04-08 14:00:00 +0000 UTC,22.54,22.04,25.34,1018,85,3.55,89,100
2017-04-08 15:00:00 +0000 UTC,25.45,25.04,26.26,1018,70,3.34,87,100
2017-04-08 16:00:00 +0000 UTC,25.92,25.46,26.86,1016,68,2.95,87,100
2017-04-08 17:00:00 +0000 UTC,26.62,26.26,27.12,1016,66,2.59,96,95
2017-04-08 18:00:00 +0000 UTC,26.82,25.96,27.21,1015,66,2.69,109,97
2017-04-08 19:00:00 +0000 UTC,26.5,26.25,26.87,1014,66,2.91,121,97
2017-04-08 20:00:00 +0000 UTC,25.96,25.46,26.15,1014,67,3.41,129,94
2017-04-08 21:00:00 +0000 UTC,24.87,24.26,25.07,1015,79,4.22,127,98
2017-04-08 22:00:00 +0000 UTC,22.49,21.74,22.96,1016,87,4.11,126,100
2017-04-08 23:00:00 +0000 UTC,21.96,21.24,22.26,1017,89,3.93,128,99
2017-04-09 00:00:00 +0000 UTC,21.66,20.84,22.26,1017,90,4.03,129,100
2017-04-09 01:00:00 +0000 UTC,21.36,20.34,21.8,1018,91,4.13,131,100
2017-04-09 02:00:00 +0000 UTC,21.37,20.24,21.9,1018,91,4.41,129,100
2017-04-09 03:00:00 +0000 UTC,20.55,19.64,21.07,1018,94,4.29,129,100
2017-04-09 04:00:00 +0000 UTC,20.71,19.84,21.23,1017,94,4.04,131,99
2017-04-09 05:00:00 +0000 UTC,20.12,19.96,20.15,1017,94,3.9,124,100
2017-04-09 06:00:00 +0000 UTC,19.92,19.63,20.52,1017,95,3.95,118,100
2017-04-09 07:00:00 +0000 UTC,19.91,19.63,20.49,1016,94,4.3,114,99
2017-04-09 08:00:00 +0000 UTC,19.83,19.74,19.88,1016,94,3.76,116,99
2017-04-09 09:00:00 +0000 UTC,20.26,19.34,20.84,1017,94,3.41,125,99
2017-04-09 10:00:00 +0000 UTC,21.74,19.34,22.34,1017,84,3.07,128,100
2017-04-09 11:00:00 +0000 UTC,21.97,20.74,22.57,1018,84,4,119,100
2017-04-09 12:00:00 +0000 UTC,22.53,21.64,23.12,1018,83,3.87,112,100
2017-04-09 13:00:00 +0000 UTC,23.39,22.84,24.96,1019,80,3.85,107,100
2017-04-09 14:00:00 +0000 UTC,23.93,23.64,25.36,1018,80,3.83,99,100
2017-04-09 15:00:00 +0000 UTC,26.39,25.86,26.89,1017,63,3.38,96,100
2017-04-09 16:00:00 +0000 UTC,27.36,26.24,27.86,1017,61,2.97,100,98
2017-04-09 17:00:00 +0000 UTC,27.21,25.64,28.26,1016,62,2.75,105,97
2017-04-09 18:00:00 +0000 UTC,26.96,26.14,27.23,1015,62,2.56,106,87
2017-04-09 19:00:00 +0000 UTC,26.78,26.24,26.9,1015,63,2.7,113,82
2017-04-09 20:00:00 +0000 UTC,26.02,25.7,26.41,1015,65,3,126,78
2017-04-09 21:00:00 +0000 UTC,24.81,24.46,25.17,1015,77,3.6,133,73
2017-04-09 22:00:00 +0000 UTC,22.76,21.34,23.46,1016,84,3.74,127,74
2017-04-09 23:00:00 +0000 UTC,22.02,21.77,22.32,1016,88,4.05,124,60
2017-04-10 00:00:00 +0000 UTC,21.37,20.24,21.89,1017,91,3.7,130,63
2017-04-10 01:00:00 +0000 UTC,21.23,20.34,21.88,1018,92,3.41,133,59
2017-04-10 02:00:00 +0000 UTC,21.13,19.84,21.82,1018,92,3.28,137,77
2017-04-10 03:00:00 +0000 UTC,20.82,19.64,21.51,1018,94,3.33,136,90
2017-04-10 04:00:00 +0000 UTC,20.82,19.96,21.42,1017,94,3.62,130,76
2017-04-10 05:00:00 +0000 UTC,20.87,19.96,21.44,1016,93,3.56,131,75
2017-04-10 06:00:00 +0000 UTC,21,19.46,21.58,1016,94,3.51,129,97
2017-04-10 07:00:00 +0000 UTC,21.04,19.34,21.6,1016,93,3.59,124,100
2017-04-10 08:00:00 +0000 UTC,20.96,19.64,21.54,1016,93,3.1,119,96
2017-04-10 09:00:00 +0000 UTC,20.94,19.34,21.54,1016,95,2.98,116,100
2017-04-10 10:00:00 +0000 UTC,22.43,19.76,22.95,1016,84,2.92,107,100
2017-04-10 11:00:00 +0000 UTC,22.33,20.76,22.92,1017,86,3.32,104,97
2017-04-10 12:00:00 +0000 UTC,23.4,22.74,23.97,1017,84,3.79,79,100
2017-04-10 13:00:00 +0000 UTC,23.54,23.19,24.76,1017,83,3.04,63,83
2017-04-10 14:00:00 +0000 UTC,24,23.48,26.46,1016,83,2.36,41,60
2017-04-10 15:00:00 +0000 UTC,27.88,26.14,28.46,1015,63,1.55,21,77
2017-04-10 16:00:00 +0000 UTC,28.33,26.64,28.96,1014,63,0.99,342,94
2017-04-10 17:00:00 +0000 UTC,28.54,28.13,30.26,1014,62,0.75,301,100
2017-04-10 18:00:00 +0000 UTC,28.78,27.46,29.51,1013,61,0.69,274,100
2017-04-10 19:00:00 +0000 UTC,28.74,28.33,29.24,1013,60,0.54,248,100
2017-04-10 20:00:00 +0000 UTC,28.15,26.76,28.71,1013,63,0.49,182,100
2017-04-10 21:00:00 +0000 UTC,25.37,24.95,26.64,1013,80,1.21,142,100
2017-04-10 22:00:00 +0000 UTC,23.63,23.35,24.76,1014,80,1.38,140,100
2017-04-10 23:00:00 +0000 UTC,23.35,23.14,23.53,1015,83,2.08,138,100
2017-04-11 00:00:00 +0000 UTC,23.16,23.04,23.76,1016,85,2.3,131,97
2017-04-11 01:00:00 +0000 UTC,22.72,22.51,23.26,1016,90,2.57,126,84
2017-04-11 02:00:00 +0000 UTC,22.24,20.64,23.26,1016,92,2.45,117,78
2017-04-11 03:00:00 +0000 UTC,21.29,20.64,21.95,1016,99,2.07,109,97
2017-04-11 04:00:00 +0000 UTC,21.05,20.24,21.74,1016,99,1.8,111,100
2017-04-11 05:00:00 +0000 UTC,20.55,19.64,21.22,1015,100,1.79,120,100
2017-04-11 06:00:00 +0000 UTC,20.82,19.34,21.55,1015,99,1.96,121,100
2017-04-11 07:00:00 +0000 UTC,20.63,18.84,21.32,1014,99,1.99,116,100
2017-04-11 08:00:00 +0000 UTC,20.82,19.14,21.48,1015,98,1.55,114,100
2017-04-11 09:00:00 +0000 UTC,20.68,18.84,21.29,1015,99,1.31,116,100
2017-04-11 10:00:00 +0000 UTC,21.94,19.14,22.62,1016,89,1.13,114,100
2017-04-11 11:00:00 +0000 UTC,21.36,19.34,22.46,1016,94,1.18,91,99
2017-04-11 12:00:00 +0000 UTC,21.87,19.74,24.86,1016,91,0.57,54,98
2017-04-11 13:00:00 +0000 UTC,22.72,20.64,23.26,1016,90,0.6,338,95
2017-04-11 14:00:00 +0000 UTC,24.26,21.84,27.76,1016,87,1.07,313,97
2017-04-11 15:00:00 +0000 UTC,27.85,24.84,29.26,1015,67,1.61,290,89
2017-04-11 16:00:00 +0000 UTC,28.77,27.34,30.76,1014,65,2.03,274,67
2017-04-11 17:00:00 +0000 UTC,28.77,28.33,29.96,1013,62,2.3,263,48
2017-04-11 18:00:00 +0000 UTC,28.63,28.14,29.86,1012,62,2.06,262,30
2017-04-11 19:00:00 +0000 UTC,28.79,28.34,29.46,1012,59,2.34,250,61
2017-04-11 20:00:00 +0000 UTC,28.83,26.84,29.5,1013,59,2.43,226,84
2017-04-11 21:00:00 +0000 UTC,26.32,25.64,26.79,1013,78,1.99,223,97
2017-04-11 22:00:00 +0000 UTC,25.06,23.24,25.63,1014,80,1.62,233,100
2017-04-11 23:00:00 +0000 UTC,24.66,24.13,25.26,1014,84,1.6,194,100
2017-04-12 00:00:00 +0000 UTC,23.91,22.34,24.45,1015,87,1.51,166,99
2017-04-12 01:00:00 +0000 UTC,23.51,23.04,24.18,1015,87,1.76,173,100
2017-04-12 02:00:00 +0000 UTC,23.29,22.86,24.09,1015,87,1.49,158,98
2017-04-12 03:00:00 +0000 UTC,22.04,20.84,23.46,1015,94,1.82,155,97
2017-04-12 04:00:00 +0000 UTC,22.12,21.24,22.96,1015,94,2.11,158,99
2017-04-12 05:00:00 +0000 UTC,21.73,20.74,22.26,1015,94,2.77,145,99
2017-04-12 06:00:00 +0000 UTC,21.6,20.24,22.12,1015,93,3.24,136,99
2017-04-12 07:00:00 +0000 UTC,21.54,20.34,22.09,1015,92,3.65,132,100
2017-04-12 08:00:00 +0000 UTC,21.27,20.14,21.86,1015,92,4.37,131,99
2017-04-12 09:00:00 +0000 UTC,20.92,20.36,21.28,1016,90,4.69,132,96
2017-04-12 10:00:00 +0000 UTC,19.7,19.52,19.98,1017,86,3.97,126,100
2017-04-12 11:00:00 +0000 UTC,19.71,19.52,20.14,1018,87,3.63,127,96
2017-04-12 12:00:00 +0000 UTC,20.27,19.96,20.65,1019,87,4.94,130,99
2017-04-12 13:00:00 +0000 UTC,20.48,20.14,20.87,1019,86,4.79,128,100
2017-04-12 14:00:00 +0000 UTC,20.97,20.6,21.29,1019,83,4.72,129,100
2017-04-12 15:00:00 +0000 UTC,22.3,22.01,22.6,1019,71,4.43,128,95
2017-04-12 16:00:00 +0000 UTC,22.56,21.74,22.86,1018,71,4.54,128,87
2017-04-12 17:00:00 +0000 UTC,22.22,21.14,22.52,1017,71,4.84,128,96
2017-04-12 18:00:00 +0000 UTC,22.1,21.76,22.41,1017,71,4.96,128,100
2017-04-12 19:00:00 +0000 UTC,22.02,21.26,22.32,1017,70,5.09,130,100
2017-04-12 20:00:00 +0000 UTC,21.54,18.84,21.8,1017,68,4.92,128,100
2017-04-12 21:00:00 +0000 UTC,19.95,19.7,20.21,1018,78,4.95,125,100
2017-04-12 22:00:00 +0000 UTC,18.31,18.13,18.5,1019,83,4.45,120,100
2017-04-12 23:00:00 +0000 UTC,18.34,17.74,18.86,1019,84,4.72,123,100
